"","Adenorandia-type kalbreyeri","Alchornea","Allophylus","Anacardiaceae undiff.","Anopyxis klaineana","Anthocleista","Antiaris-type toxicaria","Antidesma-type","Aphania-type senegalensis","Aporrhiza","Araliaceae undiff.","Balanites","Bersama","Bertiera","Blighia","Bridelia-type","Brucea","Butyrospermum","Campylospermum","Carapa-type procera","Celastraceae undiff.","Celtis","Cf. Leonardoxa","Clausena anisata","Cnestis-type","Cocculus","Commiphora","Crateva adansonii","Croton-type","Crudia-type","Cussonia","Diospyros","Dombeya-type","Drypetes-type","Embelia-type","Entandrophragma-type","Ericaceae undiff.","Erythrococca-type3","Erythrococca-type4","Eugenia/Syzygium","Faurea-type","Ficus","Flacourtia","Flueggea","Gnidia-type","Harungana","Holoptelea grandis","Hymenocardia","Ilex mitis","Irvingia-type","Ixora-type","Keetia-type cornelia","Khaya-type","Klaineanthus gaboniae","Lannea-type","Lecaniodiscus/Aphania senegalensis","Lindackeria-type","Lonchocarpus","Lophira","Macaranga-type","Maerua-type","Mallotus-type","Margaritaria discoidea","Maytenus","Meliacea undiff.","Mitragyna-type inermis","Morelia senegalensis","Morus","Myrianthus-type","Myrica","Myrsine africana","Nuxia-type","Olea capensis","Ormocarpum","Pappea capensis","Parkinsonia aculeata-type","Pausinystalia-type","Pavetta","Pentaclethra macrophylla","Phyllanthus-type","Podocarpus","Polyscias","Prunus","Pseudospondias-type","Psorospermum","Psydrax subcordata","Pycnanthus","Rapanea","Rhamnaceae undiff.","Rhamnus-type","Rhus-type","Salix","Santiria-type","Sapotaceae undiff.","Schefflera","Schrebera","Sorindeia-type","Sterculia-type","Strombosia","Tapura fischeri-type","Teclea-type","Tetrorchidium","Thecacoris-type","Trilepisium-type madagascariensis","Uapaca","Zanthoxylum-type","Acacia","Acridocarpus","Baphia-type","Cassine","Cissampelos-type","Clematis-type","Entada-type","Landolphia-type3","Maesa","Olacaceae undiff.","Polygala-type","Rubus","Sapindaceae undiff.","Tarenna-type","Tetracera","Tapinanthus-type","Anthospermum","Apocynaceae undiff.","Acalypha","Acanthaceae undiff.","Apiaceae undiff.","Artemisia","Asteraceae undiff.","Asteraceae undiff.2","Astripomoea","Basilicum polystachyon/Hoslundia opposita","Boscia-type","Canthium","Capparidaceae undiff.","Cassia-type","Cissus","Clutia-type","Cochlospermum","Combretaceae/Melastomataceae undiff.","Euphorbiaceae undiff.","Euphorbia-type","Fabaceae undiff.","Hypericum","Indigofera","Lamiaceae undiff.","Lippia-type","Lobelia","Monocotyledoneae undiff.","Rosaceae undiff.","Rubiaceae undiff.","Solanaceae undiff.","Triumfetta-type","UNKNOWN","Walhembergia","Amaranthaceae/Chenopodiaceae undiff.","Achyranthes-type","Aerva-type","Alchemilla","Anagallis","Begonia","Brassicaceae undiff.","Celosia argentea-type","Centaurea-type","Crassula","Cyathogyne","Cyathula","Cyperaceae Ascolepis","Dipsacaceae undiff.","Dolichos-type","Eriosema-type","Galium/Rubia","Gentianaceae undiff.","Hermannia-type","Hypoestes-type","Hyptis","Impatiens","Isoglossa","Justicia-type","Laportea-type","Leonotis-type","Leucas-type","Lotus","Mellera-type","Mitracarpus villosus","Phaulopsis","Plantago","Poaceae undiff.","Primulaceae undiff.","Pterygota","Rumex","Sauvagesia erecta","Sebaea","Spermacoce-type","Streptocarpus","Swertia abyssinica-type","Thalictrum","Urticaceae undiff.","Ricinus communis","Stephania-type abyssinica","Cyperaceae undiff.","Hydrocotyle","Laurembergia tetrandra","Ludwigia-type","Mesanthenum","Nymphaea","Onagraceae undiff.","Ottelia-type","Polygonum senegalense-type","Potamogeton","Typha","Xyris","Phoenix","Pteris","Spores monolètes Lisse","Spores monolètes NL","Spores trilètes L","Spores trilètes NL"
"109",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1,0,2,0,0,0,15,0,1,0,1,38,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,10,0,6,2,20,0,0,0,0,2,0,0,0,27,0,0,0,0,0,0,0,57,1,0,0,0,0,0,13,0,1,0,0,0,0,122,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,8,0,0,7,0,0,4,0,1,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,0,0,12,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,6,0,0,0,0,2,23,0,0,0,0,15,0,0,0,0,1,0,0,0,29,11,7,7
"110",0,18,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,29,0,14,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,6,0,9,0,17,0,0,0,0,0,0,0,0,39,0,0,0,2,1,0,0,81,1,0,1,0,0,1,23,0,0,0,0,0,0,76,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,19,0,0,24,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,1,18,0,0,0,0,3,0,0,0,0,1,0,0,0,26,24,2,9
"111",0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,0,0,7,0,2,0,0,25,0,5,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,3,0,4,2,2,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,58,0,0,0,0,0,0,18,0,0,0,0,0,0,162,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,0,5,0,0,5,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,2,0,1,0,37,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,0,0,25,0,0,0,3,0,0,0,0,21,15,6,10
"112",0,22,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,7,0,2,0,0,0,0,2,0,20,0,0,0,10,0,0,0,0,17,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5,0,3,1,6,0,0,0,0,0,0,0,10,68,0,0,0,0,0,0,0,47,0,0,0,0,0,0,14,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,17,0,0,0,0,2,0,0,0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,27,0,0,0,16,0,0,0,0,11,20,5,4
"113",0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,11,0,5,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,0,3,1,0,7,0,16,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,76,0,0,0,0,0,0,12,0,0,0,0,0,3,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,3,0,0,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,5,0,0,0,0,1,27,0,0,0,0,27,0,0,2,3,2,0,0,0,18,27,5,10
"114",0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,14,0,0,2,0,33,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,3,1,17,0,0,0,0,2,0,1,1,48,0,0,0,0,0,0,0,64,0,0,0,0,0,0,15,0,1,0,0,0,0,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,2,1,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,43,0,0,0,0,0,0,0,0,22,10,5,3
"115",0,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,21,0,6,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,5,12,0,12,0,13,0,0,0,0,0,1,0,1,35,0,0,0,0,0,0,0,59,0,0,0,0,0,0,7,0,0,0,0,2,0,106,0,0,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,3,0,0,13,0,4,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,8,0,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,17,0,0,1,0,0,0,3,0,0,10,0,0,22,0,0,0,0,15,0,0,1,5,0,0,0,0,32,26,11,8
"116",0,21,1,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,1,21,0,3,0,0,0,0,0,0,23,0,0,0,2,0,1,0,0,30,0,27,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,4,6,0,2,0,0,0,0,0,0,0,0,0,1,32,0,0,0,0,0,0,0,30,2,0,0,0,0,0,11,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,1,8,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,3,0,1,6,0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,40,0,0,0,0,13,14,6,3
"117",0,5,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,54,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,6,0,15,0,8,0,0,0,0,0,0,0,0,16,0,0,0,5,1,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,90,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20,0,0,17,0,1,0,1,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,2,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,38,0,0,2,0,0,0,0,0,0,18,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,16,19,9,8
"118",0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,55,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,4,0,1,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,12,2,3,0,0,0,0,22,0,0,0,0,0,0,179,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,5,0,0,8,0,0,12,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,3,4,0,1,0,0,4,0,18,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,38,0,0,0,0,0,0,2,0,0,46,0,2,32,0,1,0,0,0,0,0,0,0,0,1,0,0,13,12,7,0
"119",0,7,1,0,0,0,6,0,0,0,7,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,29,0,18,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,1,0,0,2,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,4,0,7,0,29,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,1,2,0,0,0,0,9,13,2,4
"120",0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,7,1,13,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,0,9,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,2,7,0,0,0,0,0,0,39,0,0,0,0,0,0,82,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,1,2,0,0,7,0,0,12,0,0,0,0,0,0,2,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,16,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,108,0,0,2,0,0,0,5,0,0,0,0,0,33,0,6,0,0,0,0,0,0,0,0,0,0,0,11,7,11,2
"121",0,6,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,18,0,0,0,1,7,0,10,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,4,1,1,0,0,0,0,23,0,0,0,0,0,0,86,0,0,0,0,0,0,1,0,1,0,9,0,0,0,0,0,2,0,0,14,0,0,21,0,0,0,0,0,0,5,0,0,1,9,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21,0,6,0,57,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,2,0,0,0,0,1,23,0,10,0,0,0,0,0,0,0,1,1,0,0,9,0,8,1
"122",0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,5,0,0,7,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,1,0,0,0,1,13,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,6,0,0,7,0,0,2,0,0,0,0,0,0,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,3,3,0,64,0,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,61,0,2,0,0,2,0,0,0,8,0,0,0,0,1,7,0,6
"123",0,1,2,0,0,1,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,10,0,18,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,11,0,2,0,1,0,2,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,1,0,0,0,0,0,7,0,0,0,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,8,0,0,1,5,0,3,0,24,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,49,0,2,0,0,0,0,0,0,19,0,0,0,0,7,5,3,2
"124",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,11,0,0,8,0,7,0,9,0,0,6,0,0,0,3,0,0,0,0,0,1,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0,0,19,5,0,0,0,0,0,30,0,0,0,0,0,1,52,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,6,1,0,14,0,0,11,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,1,1,0,0,1,0,0,10,0,7,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,5,3,0,0,0,1,0,0,1,0,0,160,0,0,0,0,0,0,8,0,0,0,0,0,72,0,0,0,0,0,0,0,1,0,0,0,0,0,14,1,12,0
"125",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,15,1,5,0,11,0,0,6,0,0,0,5,0,0,0,0,0,2,0,0,0,1,4,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,30,11,1,0,0,0,0,19,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,9,2,0,7,0,0,5,0,0,0,2,0,0,2,0,0,1,10,2,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,166,0,0,2,0,0,0,12,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,1,0,0,0,5,6,11,5
"126",0,3,0,0,0,0,8,0,1,0,2,0,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,2,2,0,11,0,0,2,0,0,2,4,0,0,0,0,0,3,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,8,0,1,1,2,0,0,0,0,0,5,0,0,0,6,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,2,11,0,18,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0,1,1,0,0,0,0,0,0,0,0,0,165,0,0,3,0,1,0,1,0,0,0,0,0,91,0,1,0,0,0,0,0,0,10,1,0,2,0,18,6,22,8
"127",0,0,1,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,8,0,7,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,2,0,0,0,0,1,12,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,17,0,0,1,0,0,0,17,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,15,0,0,1,0,0,0,0,0,0,3,0,1,0,11,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,11,0,18,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,1,0,2,1,0,0,2,1,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,90,0,3,0,0,0,0,0,0,0,0,0,1,0,0,16,4,21
"128",0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,11,4,3,0,16,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,7,9,0,3,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,10,0,2,0,0,0,0,13,0,0,0,0,0,1,13,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,14,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,4,0,1,0,0,11,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,1,0,0,0,1,0,3,0,0,0,157,0,0,0,0,0,0,9,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,11,2
"129",0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,3,0,10,0,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,15,0,3,2,2,0,1,1,0,0,2,0,2,5,0,0,0,2,0,0,0,18,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,9,0,0,4,0,1,0,0,0,0,2,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,0,7,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,2,0,0,0,0,0,6,0,0,0,90,0,0,2,0,0,0,10,0,0,3,0,0,155,0,5,0,0,0,0,0,0,0,0,0,0,0,26,10,9,6
"130",0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,8,0,0,1,0,0,1,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,1,0,0,2,0,0,0,7,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,11,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,2,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,8,0,0,0,0,0,90,0,1,0,0,1,0,0,1,6,2,0,0,0,14,9,3,2
"131",0,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,4,3,4,0,0,0,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,17,0,6,0,0,0,0,18,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,4,10,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,10,0,35,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,3,1,0,1,0,2,0,1,0,0,0,186,0,0,4,0,0,0,0,0,0,0,0,1,94,0,0,0,0,0,0,0,1,0,0,0,0,0,16,8,36,1
"132",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,7,0,1,19,1,2,0,0,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,0,3,3,0,1,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,4,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,2,0,5,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,7,0,31,0,0,4,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,2,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,1,92,0,0,0,0,0,0,0,1,0,0,0,0,0,18,9,6,1
"133",0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,4,0,3,0,3,0,0,6,0,1,0,3,0,2,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,2,0,0,0,0,0,7,0,1,0,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2,0,2,0,0,0,0,1,0,0,0,12,4,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,10,0,19,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,5,0,0,0,0,0,0,4,0,0,0,184,0,0,1,0,0,0,4,0,0,0,0,0,79,0,1,0,0,0,0,0,0,0,0,0,0,0,14,3,17,6
"134",0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,0,11,0,0,0,0,0,0,1,1,0,0,1,0,0,23,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,9,0,42,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,1,0,0,0,9,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,53,0,1,0,0,0,0,0,0,0,0,1,0,0,20,5,4,0
"135",0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,4,0,2,2,0,10,0,4,0,0,5,0,0,3,14,0,2,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,2,26,0,1,0,0,0,0,3,0,0,0,0,0,0,42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,2,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,1,0,6,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,5,0,0,0,0,1,0,0,0,37,9,8,10
